COD_PERSONA,COD_CURSO,PER_MATRICULA,NOTA_REAL,PROBABILIDAD_RIESGO,DIF_INASISTENCIA_SHOCK,PRCTJ_INASISTENCIA_HISTORICO,EDAD,PROMEDIO_CICLO_PASADO,DIF_PROM_SHOCK,PRCTJ_INASISTENCIA_CICLO_PASADO,PROM_ACUMULADO_HIST,DIF_Q75_Q25_FAMILIA_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG_P,DIF_MAX_MIN_FAMILIA_NG_P,MAX_FAMILIA_NG_P,DIF_Q75_Q25_COD_CURSO_NG,MIN_FAMILIA_NG_P,MIN_CLUSTER_DIFICULTAD_NG_P,PCT_CREDITOS_LLEVADOS,QUARTIL_50_FAMILIA_NG_P,MAX_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_PC,DIF_Q75_Q25_COD_CURSO_PC,MAX_COD_CURSO_PC,QUARTIL_25_CLUSTER_DIFICULTAD_NG_P,AVG_FAMILIA_NG_P,QUARTIL_75_CLUSTER_DIFICULTAD_NG_P,QUARTIL_25_FAMILIA_NG_P,QUARTIL_75_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG_P,MIN_COD_CURSO_PC,PTJE_INGRESO,PCT_CREDITOS_APROBADOS,AVG_COD_CURSO_NG,QUARTIL_50_COD_CURSO_PC,DIF_MAX_MIN_COD_CURSO_PC,MIN_COD_CURSO_NG,AVG_CLUSTER_DIFICULTAD_NG_P,QUARTIL_50_CLUSTER_DIFICULTAD_NG_P,QUARTIL_75_COD_CURSO_NG,QUARTIL_25_COD_CURSO_PC,MAX_COD_CURSO_NG,N_CREDITOS_ACTUAL,MAX_CLUSTER_DIFICULTAD_PC,PRCTJE_S_COD_CURSO_PC,AVG_COD_CURSO_PC,QUARTIL_50_COD_CURSO_NG,DIF_MAX_MIN_COD_CURSO_NG,PRCTJE_S_COD_CURSO_NG,PRCTJE_S_FAMILIA_NG_P,DIF_MAX_MIN_CLUSTER_DIFICULTAD_PC,QUARTIL_25_COD_CURSO_NG,MIN_FAMILIA_PC,DIF_MAX_MIN_FAMILIA_PC,AVG_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_NG_P,DIF_Q75_Q25_CLUSTER_DIFICULTAD_NG,DIF_Q75_Q25_CLUSTER_DIFICULTAD_PC,NIVEL_CURSO,MIN_CLUSTER_DIFICULTAD_PC,MAX_FAMILIA_PC,PCT_CURSOS_LLEVADOS,DIF_Q75_Q25_FAMILIA_PC,QUARTIL_75_CLUSTER_DIFICULTAD_PC,N_FAMILIA_FG,DIF_Q75_Q25_FAMILIA_NG,N_CLUSTER_7,N_CLUSTER_0,N_CLUSTER_5,MIN_CLUSTER_DIFICULTAD_NG,PCT_CURSOS_APROBADOS,N_CLUSTER_4,N_CLUSTER_2,PRCTJE_S_CLUSTER_DIFICULTAD_NG,QUARTIL_75_CLUSTER_DIFICULTAD_NG,QUARTIL_75_FAMILIA_PC,AVG_FAMILIA_NG,QUARTIL_75_FAMILIA_NG,AVG_FAMILIA_PC,N_FAMILIA_CS,QUARTIL_25_CLUSTER_DIFICULTAD_NG,AVG_CLUSTER_DIFICULTAD_PC,QUARTIL_50_CLUSTER_DIFICULTAD_NG,PRCTJE_S_CLUSTER_DIFICULTAD_PC,N_CURSOS_ACTUAL,QUARTIL_25_FAMILIA_PC,QUARTIL_25_CLUSTER_DIFICULTAD_PC,BECA_VIGENTE,QUARTIL_50_FAMILIA_NG,QUARTIL_50_CLUSTER_DIFICULTAD_PC,DIF_MAX_MIN_CLUSTER_DIFICULTAD_NG,QUARTIL_50_FAMILIA_PC,PRCTJE_S_FAMILIA_PC,N_FAMILIA_MA,DIF_MAX_MIN_FAMILIA_NG,QUARTIL_25_FAMILIA_NG,PRCTJE_S_FAMILIA_NG,MAX_CLUSTER_DIFICULTAD_NG,MIN_FAMILIA_NG,CREDITOS,N_FAMILIA_CB
29912,CS251,2019-02,11.78,0.8717758894854647,6.694060250094733,19.814560439560438,19.86858316221766,11.99842105263158,-0.006742881794648881,26.50862068965517,12.005163934426228,3.490000000000002,3.92,9.100000000000001,14.82,2.755000000000001,5.72,7.47,0.43727598566308246,12.54,14.64,13.7075,2.577499999999999,14.75,8.76,11.728000000000002,12.68,10.274999999999999,13.765,7.170000000000001,6.77,135.0,0.3118279569892473,12.386483516483512,12.44,7.98,0.4,11.161999999999999,12.26,14.2675,11.13,17.54,20,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.7333333333333333,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.6,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.5211267605633803,4.280000000000001,13.785,2,4.229999999999999,1,0,0,0.1,0.36619718309859156,3,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,3,11.65,12.193114754098362,13.0,75.40983606557377,6,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29952,CS231,2019-02,13.6,0.5395366773595107,4.065970793911971,6.7513368983957225,20.33949349760438,9.855555555555556,-1.0566752136752129,10.817307692307693,10.912230769230769,3.4399999999999995,3.1374999999999993,8.38,13.72,2.9575000000000014,5.34,7.1,0.4659498207885305,10.51,13.72,15.635,4.450000000000001,18.2,9.8,10.05,12.9375,8.3025,11.7425,6.620000000000001,5.3,293.0,0.2078853046594982,12.481323529411766,12.87,12.899999999999999,1.89,11.269,11.754999999999999,14.4,11.184999999999999,19.8,19,18.59,68.57142857142857,13.019714285714286,12.8,17.91,74.75490196078431,0.3125,18.44,11.442499999999999,0.15,19.650000000000002,12.26327928870293,0.6,3.3324999999999996,3.215,3,0.15,19.8,0.5070422535211268,4.280000000000001,14.46,1,4.229999999999999,2,2,1,0.08,0.2535211267605634,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,5,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,19.8,0.08,3,0
29952,CS210,2019-02,12.51,0.8744223467036301,3.955194290245837,6.862113402061857,20.33949349760438,9.855555555555556,-1.0566752136752129,10.817307692307693,10.912230769230769,3.4399999999999995,4.102499999999999,8.38,13.72,4.309999999999999,5.34,5.34,0.4659498207885305,10.51,13.48,10.6625,3.3049999999999997,14.12,8.2025,10.05,12.305,8.3025,11.7425,8.14,1.42,293.0,0.2078853046594982,11.51226235741445,9.625,12.7,0.83,10.171428571428573,10.67,13.9475,7.3575,19.52,19,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.3125,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.35714285714285715,4.6,4.84,4,0.2,19.8,0.5070422535211268,4.280000000000001,14.14,1,4.229999999999999,2,2,1,0.16,0.2535211267605634,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,5,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,0
29952,CS221,2019-02,12.12,0.5405688841049042,3.9110576923076934,6.90625,20.33949349760438,9.855555555555556,-1.0566752136752129,10.817307692307693,10.912230769230769,3.4399999999999995,3.1374999999999993,8.38,13.72,3.0525,5.34,7.1,0.4659498207885305,10.51,13.72,13.73,2.0199999999999996,16.79,9.8,10.05,12.9375,8.3025,11.7425,6.620000000000001,0.43,293.0,0.2078853046594982,12.177424242424243,12.9,16.36,0.43,11.269,11.754999999999999,14.26,11.71,19.4,19,18.59,75.86206896551724,11.37586206896552,12.6,18.97,72.72727272727273,0.3125,18.44,11.2075,0.15,19.650000000000002,12.26327928870293,0.6,3.3324999999999996,3.215,3,0.15,19.8,0.5070422535211268,4.280000000000001,14.46,1,4.229999999999999,2,2,1,0.08,0.2535211267605634,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,5,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,19.8,0.08,3,0
29952,CS1D3,2019-02,11.95,0.658472990864931,3.6788273001508314,7.138480392156862,20.33949349760438,9.855555555555556,-1.0566752136752129,10.817307692307693,10.912230769230769,3.4399999999999995,1.3000000000000007,8.38,13.72,5.812500000000001,5.34,8.5,0.4659498207885305,10.51,11.84,14.0,3.3499999999999996,15.95,10.254999999999999,10.05,11.555,8.3025,11.7425,3.34,1.5,293.0,0.2078853046594982,9.633175,12.0,14.45,0.15,10.73142857142857,11.16,12.55,10.65,18.3,19,19.53,72.41379310344827,11.23448275862069,10.875,18.150000000000002,45.75,0.3125,18.970000000000002,6.7375,0.15,19.650000000000002,9.685187904967602,0.2857142857142857,6.384999999999999,7.49,3,0.56,19.8,0.5070422535211268,4.280000000000001,14.0,1,4.229999999999999,2,2,1,0.08,0.2535211267605634,0,1,42.289416846652266,12.774999999999999,14.47,11.800756905416716,14.37,11.919402985074628,5,6.39,10.552655367231639,10.55,47.45762711864407,6,10.19,6.51,0,12.51,11.13,19.92,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,3,0
30292,CS251,2019-02,14.17,0.9238688653191898,2.449381709471396,19.89910313901345,21.27857631759069,10.442727272727273,-1.3515294840294825,22.348484848484848,11.794256756756756,2.130000000000001,1.3750000000000018,9.79,15.45,2.755000000000001,5.66,5.66,0.5304659498207885,11.59,12.98,13.7075,2.577499999999999,14.75,11.01,11.235714285714286,12.385000000000002,10.59,12.72,7.32,6.77,128.0,0.3655913978494624,12.386483516483512,12.44,7.98,0.4,10.997142857142858,11.55,14.2675,11.13,17.54,22,17.81,70.0,12.182,12.795,17.14,75.27472527472527,0.6666666666666666,17.33,11.5125,0.15,19.650000000000002,12.776266666666666,0.5714285714285714,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.6056338028169014,4.280000000000001,13.785,1,4.229999999999999,0,0,0,0.1,0.43661971830985913,3,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,5,11.65,12.193114754098362,13.0,75.40983606557377,7,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,0
30292,CS312,2019-02,12.12,0.6763784891197469,2.386200365726225,19.962284482758623,21.27857631759069,10.442727272727273,-1.3515294840294825,22.348484848484848,11.794256756756756,2.130000000000001,1.3750000000000018,9.79,15.45,2.67,5.66,5.66,0.5304659498207885,11.59,12.98,14.68,4.779999999999999,16.57,11.01,11.235714285714286,12.385000000000002,10.59,12.72,7.32,0.48,128.0,0.3655913978494624,13.118322580645161,13.35,16.09,0.48,10.997142857142858,11.55,14.815,9.9,19.31,22,17.81,73.68421052631578,11.585263157894735,13.83,18.83,83.22580645161291,0.6666666666666666,17.33,12.145,0.15,19.650000000000002,12.776266666666666,0.5714285714285714,2.799999999999999,2.2650000000000006,6,0.48,19.8,0.6056338028169014,4.280000000000001,13.785,1,4.229999999999999,0,0,0,0.1,0.43661971830985913,3,2,80.3076923076923,14.45,14.47,11.800756905416716,14.37,11.919402985074628,5,11.65,12.193114754098362,13.0,75.40983606557377,7,10.19,11.52,0,12.51,12.66,19.9,12.45,66.62143826322931,0,19.92,10.14,66.96161664474471,20.0,0.08,4,0
31472,CS231,2019-02,14.35,0.6854227737171755,-0.3125,12.1875,20.503764544832308,7.666666666666667,-2.59764367816092,11.875,10.264310344827587,4.1875,1.1950000000000003,10.26,13.85,2.9575000000000014,3.59,3.59,0.2078853046594982,11.295,13.93,15.635,4.450000000000001,18.2,11.64,10.321000000000002,12.835,8.33,12.5175,10.34,5.3,113.0,0.1111111111111111,12.481323529411766,12.87,12.899999999999999,1.89,11.267142857142858,12.4,14.4,11.184999999999999,19.8,21,18.59,68.57142857142857,13.019714285714286,12.8,17.91,74.75490196078431,0.5,18.44,11.442499999999999,0.15,19.650000000000002,12.26327928870293,0.7142857142857143,3.3324999999999996,3.215,3,0.15,19.8,0.23943661971830985,4.280000000000001,14.46,0,4.229999999999999,3,2,1,0.08,0.14084507042253522,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,19.8,0.08,3,0
31472,CS113,2019-02,13.18,0.811662474723034,-0.02016129032258185,11.895161290322582,20.503764544832308,7.666666666666667,-2.59764367816092,11.875,10.264310344827587,4.1875,3.6374999999999993,10.26,13.85,4.477500000000001,3.59,4.68,0.2078853046594982,11.295,13.85,12.61,3.129999999999999,18.56,8.33,10.321000000000002,11.9675,8.33,12.5175,9.17,4.04,113.0,0.1111111111111111,11.472067307692308,11.66,14.52,0.75,10.04,10.985,14.0525,9.48,20.0,21,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.5,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,3,0.2,19.8,0.23943661971830985,4.280000000000001,14.14,0,4.229999999999999,3,2,1,0.16,0.14084507042253522,0,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,4,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,4,0
31472,CS221,2019-02,12.17,0.752802378170315,-0.14423076923077005,12.01923076923077,20.503764544832308,7.666666666666667,-2.59764367816092,11.875,10.264310344827587,4.1875,1.1950000000000003,10.26,13.85,3.0525,3.59,3.59,0.2078853046594982,11.295,13.93,13.73,2.0199999999999996,16.79,11.64,10.321000000000002,12.835,8.33,12.5175,10.34,0.43,113.0,0.1111111111111111,12.177424242424243,12.9,16.36,0.43,11.267142857142858,12.4,14.26,11.71,19.4,21,18.59,75.86206896551724,11.37586206896552,12.6,18.97,72.72727272727273,0.5,18.44,11.2075,0.15,19.650000000000002,12.26327928870293,0.7142857142857143,3.3324999999999996,3.215,3,0.15,19.8,0.23943661971830985,4.280000000000001,14.46,0,4.229999999999999,3,2,1,0.08,0.14084507042253522,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,19.8,0.08,3,0
31472,CS1D3,2019-02,11.5,0.8240708972154115,0.21455223880596996,11.66044776119403,20.503764544832308,7.666666666666667,-2.59764367816092,11.875,10.264310344827587,4.1875,3.674999999999999,10.26,13.85,5.812500000000001,3.59,5.73,0.2078853046594982,11.295,13.08,14.0,3.3499999999999996,15.95,6.49,10.321000000000002,10.165,8.33,12.5175,7.35,1.5,113.0,0.1111111111111111,9.633175,12.0,14.45,0.15,8.686666666666667,7.25,12.55,10.65,18.3,21,19.53,72.41379310344827,11.23448275862069,10.875,18.150000000000002,45.75,0.5,18.970000000000002,6.7375,0.15,19.650000000000002,9.685187904967602,0.3333333333333333,6.384999999999999,7.49,3,0.56,19.8,0.23943661971830985,4.280000000000001,14.0,0,4.229999999999999,3,2,1,0.08,0.14084507042253522,0,0,42.289416846652266,12.774999999999999,14.47,11.800756905416716,14.37,11.919402985074628,4,6.39,10.552655367231639,10.55,47.45762711864407,6,10.19,6.51,0,12.51,11.13,19.92,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,3,0
31681,CS112,2019-02,11.58,0.7136146572454509,-6.1875,40.4375,22.409308692676248,8.328333333333333,-1.4207738095238103,34.25,9.749107142857143,4.3950000000000005,3.2974999999999994,13.59,13.74,6.0625,0.15,4.33,0.2007168458781362,11.5,13.74,14.585,8.82,17.56,9.182500000000001,9.205714285714288,12.48,7.565,11.96,9.41,0.95,250.0,0.12903225806451613,11.541561514195584,10.89,16.61,0.4,10.2325,11.43,14.82,5.765000000000001,19.99,21,19.8,47.368421052631575,10.750526315789473,12.045,19.59,56.94006309148265,0.5714285714285714,19.6,8.7575,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,2,0.2,19.8,0.22535211267605634,4.280000000000001,14.14,2,4.229999999999999,4,2,0,0.16,0.14084507042253522,0,0,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,2,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,20.0,0.08,5,0
31881,CS100,2019-02,15.15,0.9311899094463418,0.6408941755537327,14.033018867924529,19.170431211498972,9.049999999999999,-0.8285526315789475,14.673913043478262,9.878552631578946,6.5649999999999995,2.0,13.4,15.65,5.299999999999999,2.25,3.33,0.2724014336917563,8.49,12.88,11.34,5.75,17.56,10.76,8.463636363636363,12.76,4.970000000000001,11.535,9.55,0.15,293.0,0.12544802867383512,11.132687609075045,9.66,17.41,0.15,10.656666666666668,11.65,14.2,5.59,19.3,17,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.2727272727272727,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.5555555555555556,3.3324999999999996,3.215,2,0.15,19.8,0.30985915492957744,4.280000000000001,14.46,1,4.229999999999999,3,1,0,0.08,0.15492957746478872,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
31881,CS113,2019-02,14.42,0.9226087435750321,0.4693675889328066,14.204545454545455,19.170431211498972,9.049999999999999,-0.8285526315789475,14.673913043478262,9.878552631578946,6.5649999999999995,3.6850000000000005,13.4,15.65,4.477500000000001,2.25,6.61,0.2724014336917563,8.49,15.65,12.61,3.129999999999999,18.56,9.5575,8.463636363636363,13.2425,4.970000000000001,11.535,9.04,4.04,293.0,0.12544802867383512,11.472067307692308,11.66,14.52,0.75,11.309999999999999,11.489999999999998,14.0525,9.48,20.0,17,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.2727272727272727,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,3,0.2,19.8,0.30985915492957744,4.280000000000001,14.14,1,4.229999999999999,3,1,0,0.16,0.15492957746478872,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
31881,CS1D2,2019-02,12.52,0.8736509932493328,0.49324077457069926,14.180672268907562,19.170431211498972,9.049999999999999,-0.8285526315789475,14.673913043478262,9.878552631578946,6.5649999999999995,3.6850000000000005,13.4,15.65,4.245000000000001,2.25,6.61,0.2724014336917563,8.49,15.65,12.3825,5.0725,16.22,9.5575,8.463636363636363,13.2425,4.970000000000001,11.535,9.04,2.93,293.0,0.12544802867383512,11.100907127429807,10.075,13.29,0.16,11.309999999999999,11.489999999999998,13.475000000000001,7.3100000000000005,19.33,17,19.8,36.84210526315789,9.89473684210526,11.94,19.169999999999998,56.587473002159825,0.2727272727272727,19.6,9.23,0.15,19.650000000000002,11.513701805758906,0.5,4.6,4.84,2,0.2,19.8,0.30985915492957744,4.280000000000001,14.14,1,4.229999999999999,3,1,0,0.16,0.15492957746478872,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
31881,MA101,2019-02,11.67,0.9532370590561249,1.1739130434782616,13.5,19.170431211498972,9.049999999999999,-0.8285526315789475,14.673913043478262,9.878552631578946,3.6149999999999984,3.6850000000000005,7.2299999999999995,12.78,4.485000000000001,5.55,6.61,0.2724014336917563,10.45,15.65,11.895,2.5700000000000003,13.82,9.5575,9.593333333333334,13.2425,8.0,11.614999999999998,9.04,7.73,293.0,0.12544802867383512,11.282902374670183,11.14,6.09,1.0,11.309999999999999,11.489999999999998,13.780000000000001,9.325,19.3,17,19.8,43.75,10.75125,11.67,18.3,54.61741424802111,0.3333333333333333,19.6,9.295,0.56,18.970000000000002,11.513701805758906,0.5,4.6,4.84,2,0.2,19.53,0.30985915492957744,5.120000000000001,14.14,1,4.600000000000001,3,1,0,0.16,0.15492957746478872,0,1,60.24890190336749,14.08,14.07,10.909696143358007,13.445,11.230563380281689,3,9.48,11.453794117647059,12.06,58.529411764705884,5,8.95,9.3,0,11.61,11.79,19.84,11.95,57.74647887323944,1,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
32147,CS210,2019-02,14.03,0.6901046664942936,3.091397849462366,11.491935483870968,20.38877481177276,11.280000000000001,-0.35895833333333194,14.583333333333334,11.638958333333333,1.9600000000000009,1.7100000000000009,6.73,13.13,4.309999999999999,6.4,8.15,0.34408602150537637,11.3,12.94,10.6625,3.3049999999999997,14.12,10.0,10.73230769230769,11.71,9.75,11.71,4.789999999999999,1.42,128.0,0.2222222222222222,11.51226235741445,9.625,12.7,0.83,11.091111111111111,11.52,13.9475,7.3575,19.52,18,19.8,22.727272727272727,8.493181818181817,12.195,18.69,62.3574144486692,0.46153846153846156,19.6,9.637500000000001,0.15,19.650000000000002,11.513701805758906,0.5555555555555556,4.6,4.84,4,0.2,19.8,0.39436619718309857,4.280000000000001,14.14,1,4.229999999999999,2,0,0,0.16,0.2676056338028169,2,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,3,9.48,11.453794117647059,12.06,58.529411764705884,5,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
32255,MA203,2019-02,12.38,0.7963387210644501,3.1350364963503665,19.114963503649633,24.531143052703626,11.378823529411765,0.34531289111389185,22.25,11.033510638297873,2.9975000000000005,0.0,8.25,14.32,2.7524999999999995,6.07,12.61,0.33691756272401435,10.725,12.61,13.149999999999999,1.9249999999999972,15.8,12.61,10.843333333333334,12.61,9.889999999999999,12.8875,0.0,5.16,128.0,0.2078853046594982,12.773162393162394,12.58,10.64,0.1,12.61,12.61,14.3325,11.225000000000001,20.0,18,17.81,73.68421052631578,12.011578947368422,12.765,19.9,79.05982905982906,0.5,17.33,11.58,0.56,18.970000000000002,12.776266666666666,1.0,2.799999999999999,2.2650000000000006,4,0.48,19.53,0.38028169014084506,5.120000000000001,13.785,1,4.600000000000001,3,0,0,0.1,0.23943661971830985,1,1,80.3076923076923,14.45,14.07,10.909696143358007,13.445,11.230563380281689,2,11.65,12.193114754098362,13.0,75.40983606557377,5,8.95,11.52,0,11.61,12.66,19.9,11.95,57.74647887323944,2,19.9,8.844999999999999,53.60342812621738,20.0,0.1,4,0
32552,CS221,2019-02,13.11,0.5673258843053098,16.033635676492818,12.670068027210885,19.50444900752909,7.47578947368421,-3.2133105263157917,28.703703703703702,10.689100000000002,2.7424999999999997,2.0299999999999994,12.46,15.56,3.0525,3.1,8.44,0.35842293906810035,10.39,14.01,13.73,2.0199999999999996,16.79,10.97,10.580714285714285,13.0,9.435,12.1775,5.57,0.43,240.0,0.15412186379928317,12.177424242424243,12.9,16.36,0.43,11.86111111111111,11.92,14.26,11.71,19.4,20,18.59,75.86206896551724,11.37586206896552,12.6,18.97,72.72727272727273,0.2857142857142857,18.44,11.2075,0.15,19.650000000000002,12.26327928870293,0.6666666666666666,3.3324999999999996,3.215,3,0.15,19.8,0.4225352112676056,4.280000000000001,14.46,1,4.229999999999999,3,2,0,0.08,0.19718309859154928,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
32552,CS113,2019-02,12.96,0.7864240734701742,15.789796418935492,12.91390728476821,19.50444900752909,7.47578947368421,-3.2133105263157917,28.703703703703702,10.689100000000002,2.7424999999999997,2.4124999999999996,12.46,15.56,4.477500000000001,3.1,3.55,0.35842293906810035,10.39,14.57,12.61,3.129999999999999,18.56,9.435,10.580714285714285,11.8475,9.435,12.1775,11.02,4.04,240.0,0.15412186379928317,11.472067307692308,11.66,14.52,0.75,9.709999999999999,10.120000000000001,14.0525,9.48,20.0,20,19.8,54.83870967741935,11.31774193548387,12.03,19.25,61.53846153846154,0.2857142857142857,19.6,9.575,0.15,19.650000000000002,11.513701805758906,0.3,4.6,4.84,3,0.2,19.8,0.4225352112676056,4.280000000000001,14.14,1,4.229999999999999,3,2,0,0.16,0.19718309859154928,0,1,60.24890190336749,14.08,14.47,11.800756905416716,14.37,11.919402985074628,4,9.48,11.453794117647059,12.06,58.529411764705884,6,10.19,9.3,0,12.51,11.79,19.84,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,20.0,0.08,4,0
32552,CS231,2019-02,12.35,0.5386947078294442,15.80561453172918,12.898089171974522,19.50444900752909,7.47578947368421,-3.2133105263157917,28.703703703703702,10.689100000000002,2.7424999999999997,2.0299999999999994,12.46,15.56,2.9575000000000014,3.1,8.44,0.35842293906810035,10.39,14.01,15.635,4.450000000000001,18.2,10.97,10.580714285714285,13.0,9.435,12.1775,5.57,5.3,240.0,0.15412186379928317,12.481323529411766,12.87,12.899999999999999,1.89,11.86111111111111,11.92,14.4,11.184999999999999,19.8,20,18.59,68.57142857142857,13.019714285714286,12.8,17.91,74.75490196078431,0.2857142857142857,18.44,11.442499999999999,0.15,19.650000000000002,12.26327928870293,0.6666666666666666,3.3324999999999996,3.215,3,0.15,19.8,0.4225352112676056,4.280000000000001,14.46,1,4.229999999999999,3,2,0,0.08,0.19718309859154928,0,1,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,4,10.9875,12.379118644067796,12.715,72.88135593220339,6,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,1,19.92,10.14,66.96161664474471,19.8,0.08,3,0
32629,CS100,2019-02,15.64,0.690049719101404,6.4954991816693965,13.696808510638297,19.734428473648187,10.505,-0.058838383838383024,20.192307692307693,10.563838383838384,3.2675,1.8099999999999987,9.100000000000001,12.73,5.299999999999999,3.63,4.93,0.3548387096774194,9.83,14.52,11.34,5.75,17.56,10.315000000000001,9.213571428571427,12.125,7.9625,11.23,9.59,0.15,360.0,0.16487455197132617,11.132687609075045,9.66,17.41,0.15,10.982727272727272,11.45,14.2,5.59,19.3,19,18.59,22.857142857142858,8.53857142857143,11.83,19.150000000000002,58.813263525305416,0.2857142857142857,18.44,8.9,0.15,19.650000000000002,12.26327928870293,0.45454545454545453,3.3324999999999996,3.215,2,0.15,19.8,0.4084507042253521,4.280000000000001,14.46,0,4.229999999999999,4,1,0,0.08,0.2112676056338028,0,0,71.07740585774059,14.32,14.47,11.800756905416716,14.37,11.919402985074628,3,10.9875,12.379118644067796,12.715,72.88135593220339,5,10.19,11.245000000000001,0,12.51,12.89,19.720000000000002,12.45,66.62143826322931,2,19.92,10.14,66.96161664474471,19.8,0.08,3,0
